"","X","aproovitykk_id","B02_kevad1","B02_kevad2","B02_sygis","B03_kevad1","B03_kevad2","B03_sygis","B04_kevad1","B04_kevad2","B04_sygis","B05_kevad1","B05_kevad2","B05_sygis","B06_kevad1","B06_kevad2","B06_sygis","B07_kevad1","B07_kevad2","B07_sygis","B08_kevad1","B08_kevad2","B08_sygis","B11_kevad1","B11_kevad2","B11_sygis","B12_kevad1","B12_kevad2","B12_sygis","B02_vahe_kevad","B03_vahe_kevad","B04_vahe_kevad","B05_vahe_kevad","B06_vahe_kevad","B07_vahe_kevad","B08_vahe_kevad","B11_vahe_kevad","B12_vahe_kevad","X21","X42","X43","X44","X45","X48","X51","X61","X64","X77","X999","cl","weight","muld","ARV_VMA","ARV_VKU","ARV_VKS","ARV_VXX"
"389",656,112795,-0.71749492344553,0.0483068937630146,0.156135224843908,-0.840356175235252,-0.676091827179799,-0.601081647366564,-0.844962355540589,-0.296084003685811,-0.464768467292438,-1.27173270242446,-1.03929270221741,-1.14520592248865,-1.13688248391524,-1.18271980130902,-1.25202260138824,-1.1173553140709,-1.14393429929225,-1.24155568648957,-0.986344735445948,-1.16932392300614,-1.18651934450311,-1.11706452185469,-1.09258899312194,-1.11148737168129,-1.0240512905344,-0.825417600063268,-0.873976470147556,0.923840109681221,0.531815065492341,0.774033769280577,0.549946673370182,-0.889452475262998,-0.90311231388095,-0.99827672909741,0.614560209625045,0.756699157433075,0,0,0,0,0,0,1,0,0,0,0,"cl",62,51,0.62,0.25,0.13,0
"390",658,112799,-0.565725783241701,0.104472548650314,0.294063936810655,-0.634291949902911,-0.591479569307083,-0.360944823807906,-0.769147355339765,-0.34564550033954,-0.275131559851565,-0.783534289383843,-0.581687283707148,-0.516840931827302,-0.0752264853871985,-0.650510197566973,-0.360235805873084,-0.0431849998349305,-0.659279349749063,-0.328521683880338,-0.443138071249964,-0.692003113002668,-0.523227690415987,-0.87044877993421,-0.77579685136588,-0.693998636260525,-0.848915803085557,-0.644080261145151,-0.593950854133129,0.781668826427159,0.305661389702947,0.648086203917188,0.407430857728553,-0.779059787211063,-0.783117495098831,-0.665863061338192,0.580221179444251,0.66496196316815,0,0,0,0,0,0,1,0,0,0,0,"MA",85,51,0.85,0.05,0.1,0
"391",659,112805,-0.257723704592554,-0.733931071066355,-0.20592764406906,-0.295191754918877,0.0946552449397572,0.088888944266749,-0.196054876547663,-0.801482261969473,-0.319752008662491,-0.294272263243835,0.172572681974414,0.236305759108454,-0.418690001678366,1.10186397346087,0.861260896435476,-0.398399001459391,0.999238396701762,0.879039416345474,-0.359990328717464,1.08278029609106,1.08222633081171,-0.353702227721563,0.128956128812933,0.221932328984371,-0.24899090784324,-0.140863399745908,0.0277060134189097,-0.270748105103107,0.578592616596473,-0.364221442270521,0.610497434420379,1.60737038097052,1.38970776031935,1.60450158537846,0.831353192577043,0.240097612287148,0,1,0,0,0,0,0,0,0,0,0,"KX1",95,42,0,0.05,0,0.95
"392",660,112813,-0.376758324360057,-0.953040604010458,0.31705205547008,-0.558433141675794,-0.387137228193232,0.805917206161185,-0.308054308662609,-0.860826633861279,0.620066194390359,-0.243750640979419,0.242002469609931,0.956771528538979,-0.28061995027914,1.24423243119412,1.39193684165196,-0.225849486432622,1.19808947158761,1.32733260907869,-0.398817862245913,0.956974095155764,1.32604346261412,-0.369495930358497,0.289074210713415,0.931431883502685,-0.314237461990741,-0.230135465759954,0.623600524298725,-0.299652209936012,0.426697508252785,-0.276539278596483,0.62157379314859,1.713794704419,1.5561745609417,1.46115629121662,1.07544231896853,0.253909185852724,0,1,0,0,0,0,0,0,0,0,0,"KS",95,42,0,0.05,0.95,0
"393",661,112815,-1.24347914954529,-1.1565726163822,-0.855341996245361,-1.35947951213136,-1.13295631760792,-1.0644442505733,-1.18854215190622,-1.0233946221239,-1.08108841647694,-1.2860914792782,-0.950927517953336,-1.0085402507611,-0.907070018197482,-0.503364274809048,-0.348198777530237,-0.856547713771507,-0.258726288509227,-0.176285599658457,-1.11002463493084,-0.54511697276748,-0.355749468890624,-1.44580751748926,-1.3447564728972,-1.04845929389738,-1.2869262231664,-1.25510921958304,-1.0352712249735,0.606275776281142,0.81408461808979,0.638362331327266,0.673263467215054,-0.155545530621609,0.0597073845115797,-0.118090393939116,0.8884356394321,0.746679082259846,0,1,0,0,0,0,0,0,0,0,0,"KU",94,42,0,0.94,0.04,0.02
"394",662,112817,-0.0828916068085502,-0.610866703527447,0.0699297798630312,-0.0687475512567319,0.0877861156559036,0.0043337247029283,0.0072671694457146,-0.680686065260403,-0.258398891550026,0.273431229044536,0.567060111724394,0.514093591857298,0.386908810618507,1.72102344065062,1.49608330427384,0.384023799438275,1.71339171941066,1.6046470841065,0.196853322865023,1.43665308542622,1.25593630011469,0.308463379143372,0.991743424117431,1.30381795775585,0.327925991988863,0.447173469776426,1.04027864092831,-0.387711315653844,0.212294655055113,-0.51370361630794,0.283744851925825,1.96211812579934,1.91641912166394,1.76862345653316,0.755506939891279,-0.0708263894587688,0,1,0,0,0,0,0,0,0,0,0,"cl",75,42,0,0.1,0.15,0.75
"395",663,112819,-0.629706891367197,-0.395869312788017,-0.734654373274901,-0.787707897884533,0.118891363922241,-0.563877350760317,-0.452792036319576,-0.761516423575336,-0.902606621238358,-0.573470702073846,-0.0672756753137558,-0.527239406850491,-0.532797482173113,0.713933813462284,0.475552640392746,-0.516407003115191,0.840300082366311,0.447193840749256,-0.833496835166101,0.585944302705982,0.438798372764759,-0.537377139873576,-0.117737783159961,-0.171270358116038,-0.398371176550133,-0.196778916368095,-0.279202061733262,0.459279767960766,1.38625548177147,-0.0326112594693474,0.717568902129816,1.17926801771873,1.24795087541396,1.20940706653445,0.842510697464638,0.410959186651696,0,1,0,0,0,0,0,0,0,0,0,"cl",50,42,0,0.5,0.36,0.14
"397",667,112839,1.20045038756518,-0.483808107282891,0.122802452784743,1.08328733487623,-0.477712554252363,-0.108632048632072,1.50805955978945,-0.599591406713309,0.0266142252230678,1.43143999200183,-0.0641197758755829,0.333160126460836,0.944894390239986,0.684313530309693,0.409819998657578,1.05934690135315,0.816542486800469,0.486744622429034,0.869232562022524,0.777723102278025,0.425010630806993,1.11394221364397,-0.208004339643179,0.224129638118912,1.06194972615148,-0.43291676935183,-0.0112735523295491,-1.8689166706493,-2.277057768557,-2.21861348235081,-2.06259713875293,0.363348204611668,0.530207300160181,0.550079842513294,-2.35259501669354,-1.99345720403222,0,1,0,0,0,0,0,0,0,0,0,"cl",75,42,0,0.15,0.75,0.1
"398",668,112851,0.858225855731797,-0.022518549154186,-0.510520216328042,0.754943239565288,0.320422981335458,0.00771593348707633,1.17550739981616,0.0690450439414407,-0.283497894003443,0.40904189933335,0.301964558932375,-0.114271398803586,0.0776775384766107,0.228861864630124,0.107114903278885,0.400882085389311,0.088134606752133,0.228402282520514,0.458228914424916,0.176406381706898,0.540064274152741,0.68692729048823,-0.136899325499593,-0.264945115924288,0.70051815646428,-0.0686209714486898,-0.347528312039896,-1.07675988846517,-0.81623509264497,-1.33128225417119,-0.214691290861933,0.24710318088236,-0.0680327645772142,-0.0146683097655037,-1.46233112085453,-1.11152359777934,0,1,0,0,0,0,0,0,0,0,0,"cl",50,42,0,0.5,0.1,0.4
"399",670,112857,0.104124477672206,1.71456548221517,0.00831942297002081,-0.255868917870198,0.505155138303458,-0.625707604596125,-0.120286560696211,1.24477496333869,-0.294984151066002,-0.733012667119307,-0.130393664073557,-0.990714293578795,-1.02688287271648,-1.07283810574268,-1.4618855738065,-1.14016358329694,-1.09119243713585,-1.37160661270912,-0.961029300200247,-1.06713386137964,-1.37389171492295,-0.249857571181513,0.16951764144223,-0.91809260509367,-0.123319311134104,0.798411161546694,-0.615183303007349,1.24677617719356,1.00059504848093,1.06525306704422,0.865253685177767,-0.809123155417339,-0.82898256672912,-0.878515933149141,0.692422517352055,0.933118860372515,0,0,0,0,0,0,1,0,0,0,0,"MA",88,51,0.88,0.07,0.03,0.02
"400",673,112873,-0.42933422424743,1.75506912717859,0.458970475433744,-0.385582842009366,1.08234965131987,0.385550550911253,-0.415001504793416,1.13272440766375,0.388545616562795,-0.25172773923107,0.750102279128409,0.500724123970854,0.349253342055407,-0.45463413155768,-0.232538635623052,0.331796168453493,-0.451162812592183,-0.357591890917472,0.12916820726918,-0.600075817456907,-0.617953296163597,-0.122235373166222,0.634880486577616,-0.103162135224922,-0.247660294899234,0.871154482716077,0.0653997271946642,1.93733234061341,1.88660865970778,1.32871346546338,1.22708140364625,-0.756211627374577,-0.693872793653909,-0.851644512015716,1.07880532111262,1.18721080270059,0,0,0,0,0,0,0,1,0,0,0,"MA",100,61,1,0,0,0
"401",674,112875,-0.179579747897982,1.96471647024282,1.10460107263649,-0.102866043798175,0.803720112038202,0.752128533749956,-0.230006777541946,1.21575380858218,1.03052916727885,-0.526494456810539,1.03413322854742,-0.351950827896181,-0.394727430774262,-0.760391893133258,-0.913415760602871,-0.363690765678133,-0.830334037823199,-1.03194419364076,-0.182342180777485,-1.0298100807444,-0.810971987775252,-0.599659820130288,-0.166333041648932,-0.636191233223036,-0.609079350782276,0.225216635296109,-0.355990033813186,1.79739238394551,1.11074274390926,1.1727583584526,1.94089118837914,-0.748996419005219,-0.851091438686368,-1.24574590547062,0.893298397462164,1.12169676100715,0,0,0,0,0,0,0,1,0,0,0,"MA",95,61,0.95,0.03,0.02,0
"403",677,112891,-0.555660055053874,-1.01224893484999,-1.03189557282855,-0.706488345587463,-0.916359724495874,-0.965500106446961,-0.588200328350115,-0.821862601174307,-0.74208316985518,-0.847351075402282,-0.887809529193127,-0.720353942987088,-1.52439148767645,-0.337108491952339,-0.531580287593399,-1.26114657659254,-0.00713335146689005,-0.437228958091172,-0.860811807999895,-0.0538352193403918,-0.174449823773854,-0.677714354704542,-0.466737002611268,-0.337855591829034,-0.631911163521423,-0.509655743651352,-0.426390693552583,-0.126450933072974,0.0366518262202789,0.081858761057525,0.137906128665568,0.378981156078761,0.542634509234446,0.389558967282801,0.635819407928469,0.46664039730875,0,0,0,0,1,0,0,0,0,0,0,"cl",45,45,0.2,0.2,0.45,0.15
"404",678,112893,-0.703207971910589,-1.19696377402309,-1.70489309849083,-0.932274545075761,-1.33562562355674,-1.69317646287194,-0.731285969221166,-1.07277869231659,-1.28251613469473,-1.32464745416434,-1.58210740555279,-2.05730073162652,-1.90893369694522,-1.02410796249154,-1.84131364114657,-1.87597818186007,-0.802537651010887,-1.58580813824746,-1.36466997835123,-0.538848355626212,-1.06395474918361,-0.875842603740953,-0.997274574891073,-1.23950888168545,-0.761866254880154,-0.892029748186811,-1.11562876536343,-0.0925939595455772,-0.100737800229815,0.0639307685920117,-0.0116247141706864,-0.283014211814291,-0.156179247545723,0.026095834030471,0.293302927632088,0.302301214054705,0,1,0,0,0,0,0,0,0,0,0,"cl",50,42,0.05,0.5,0.17,0.28
"405",679,112915,-0.616902400706093,-1.27621718591339,-0.725959945798603,-0.717680208836979,-1.40736396586254,-0.974860487895649,-0.542536086256132,-0.769811320107182,-0.533574628782254,-1.01575648295112,-1.41800063477744,-1.1873940211527,-1.41408758986519,-1.23909388859936,-1.61679689509336,-1.37122126721369,-1.21449435812266,-1.5737210521641,-1.27383910144837,-0.945377110725714,-1.2791439753405,-0.759570963719233,-1.11835897880212,-0.945601332619647,-0.636873647794309,-0.801465805284421,-0.552342284299675,-0.262627357407319,-0.524807678141726,0.0667814713827336,-0.248535720310598,-0.814334139239068,-0.877968890870108,-0.552636787817993,-0.0854979660662543,0.200389890939651,0,0,0,0,0,0,1,0,0,0,0,"cl",55,51,0.55,0.35,0,0.1
"406",680,113063,-0.577629245218359,-1.24739416555636,0.000965423880398309,-0.665994138415499,-1.2395406612897,-0.212127637377982,-0.57685294573902,-1.00815994031767,-0.411781684332436,-0.650582651846098,-0.812067942681374,-0.219741645463497,-0.637776364229064,0.0813974442035728,0.577082357722357,-0.42219893456634,0.140401316996837,0.646860262769163,-0.869483329655325,-0.217638836253625,0.419713645195534,-0.838042441930318,-1.02702872023299,-0.374232333369597,-0.63703620356375,-0.990396805113447,-0.429295791917581,-0.287955857273633,-0.408610435007379,-0.0697435730828,-0.0466998501445382,0.43850662512645,0.355359358534095,0.180548413885782,0.183039991988387,0.0234474429979681,0,0,0,0,0,0,0,0,0,0,1,"KU",85,999,0,0.85,0.07,0.08
"407",681,113065,-0.841737307828731,-0.346673142930574,0.282569877479575,-0.813182870796333,-0.69036783493439,-0.303447274505374,-0.773282718987306,0.123461803208089,-0.0994385426639639,-0.586765865827816,-0.38602151855174,-0.392059231555016,-0.314852194427729,-1.10628036091521,-0.917602553070203,-0.305182596789932,-1.13181792555366,-0.999813964810103,-0.849596056385394,-1.35548022644565,-1.32595470102996,-0.835702634132529,-0.541422978210863,-0.896382372268416,-0.827624822258643,-0.298581306183022,-0.692519870970719,0.760297589572064,0.471992369238925,1.00108781543382,0.363125422814139,-1.22640270611425,-1.24341553911195,-1.31411231012856,0.829788788511567,0.957154972639506,0,0,0,0,0,0,0,0,0,0,1,"MA",100,57,1,0,0,0
"408",682,113069,-0.506952439731392,0.163773852948136,0.93198422965604,-0.535788721309811,-0.209992801219053,0.214030669220867,-0.485530331860719,0.68950454866924,0.488993626013408,-0.468438908418871,-0.0798992730659772,-0.145466823872692,-0.536220706588428,-1.18080881529896,-1.01285208169883,-0.576898499762923,-1.229461643329,-1.14746001634185,-0.791828262597671,-1.34169191913863,-1.32011243748776,-0.598797094573634,-0.125147478832549,-0.614779859594745,-0.5829502442046,0.15032239068656,-0.324006160294839,0.756731203964088,0.599828321342674,1.08273675124859,0.556961700564853,-1.20355454627755,-1.24341553911174,-1.32698354600704,0.946914331979318,1.01239951650378,0,0,0,0,0,0,0,1,0,0,0,"MA",90,61,0.9,0,0.1,0
"409",685,113091,-1.04632806055438,-1.15958871499331,-0.366844474696017,-1.14152696610609,-1.22501888041539,-0.475939922413458,-0.900789764779582,-0.624773901230098,-0.378316347724104,-0.740989765371611,-0.531192892699102,-0.057822534394312,-0.552195753857234,-0.834920347516954,-0.249285805492095,-0.647306635204501,-0.921563204795807,-0.276501313392319,-1.28616905532898,-1.2759969817674,-0.987492899853265,-0.791831237917308,-0.942435507729457,-0.436103932662122,-0.755510209779119,-0.65191677863752,-0.307204623333849,0.360653160554355,0.360729239632779,0.595762582066519,0.407430857728608,-0.759819231559233,-0.83808621988765,-0.977264725303826,0.210437132646852,0.517985396004996,0,0,0,0,0,1,0,0,0,0,0,"cl",64,48,0.64,0.26,0.1,0
"410",687,114073,-0.550147615535155,-0.280682430970381,-0.217545941511935,0.0628564735104832,-0.126027585154803,-0.315275373153205,-0.476684512429626,-0.629883259175871,-0.433731118530059,0.476847234477741,0.030557207264373,-0.109178268180489,1.66529295043319,1.00918115198339,1.17115830315845,1.64079248934562,1.1125621275508,1.42940619318774,1.81997633627784,1.12198977381095,1.40610150335027,0.586170407839038,0.378043596177794,0.59228592701967,0.134480938312092,-0.124574020017695,0.116570327351264,0.453525688765216,-0.248083641393818,0.0931775962871455,-0.626362623608902,0.392609882998756,0.636127582153582,0.491284218728779,-0.584323257148397,-0.317858103075174,0,0,0,0,1,0,0,0,0,0,0,"cl",60,45,0,0,0.4,0.6
"411",688,114075,-0.261092496226211,-0.251198140892195,0.416462327703871,0.266584405892025,0.276962295451309,0.758772476523334,-0.00368852743056169,-0.527913160230546,0.29052630866106,0.574345102005733,0.798492737177394,1.37801587384919,0.918269311457819,1.87358382376998,2.16297953297901,1.08546071684579,1.78965360117708,2.18020439749964,1.33302894226041,1.40580058201153,2.05000448382406,0.90882177685633,0.755018335519348,1.80883870691015,0.502986932919652,0.183555332807132,1.23600769030635,0.120599246842307,-0.0950000042245181,-0.387441390360887,0.136675422140299,1.87413266818365,1.70255552364201,1.12153344478782,-0.679515892898115,-0.579745412315808,0,0,0,0,1,0,0,0,0,0,0,"cl",75,45,0,0.05,0.75,0.2
"412",691,114081,-0.622825907304032,0.0740509324188103,-0.044408868415165,-0.314663981600978,0.557035475626775,-0.141677915530306,-0.526032465304698,-0.280290303385552,-0.555498144635681,-0.354543672260855,0.318796022601583,-0.198308054089759,-0.0600121546544757,0.612970052608875,1.49324226652847,-0.0278472651658421,0.461604009046978,1.75726567105316,-0.0883430933278167,0.395067410790637,1.75159875595208,0.110277046139453,0.587036308912598,1.07678112656341,-0.117086652349388,0.129823954525246,0.425875072307407,0.827706276526426,1.15479400214674,0.410659029129507,0.865253685178059,0.803075070236078,0.573702531920102,0.562455306428404,0.581813198383891,0.29677983048081,0,0,0,0,0,0,0,0,0,0,1,"KX1",100,999,0,0,0,1
"413",692,114083,-1.23099808353516,-0.748161350720323,-0.502468985142764,-0.870331510463408,-0.550824010072519,-0.572172430709786,-1.00862512954493,-0.863216196471955,-0.437789946476804,-0.66653684835047,-0.354462524171436,-0.428772214798155,-0.0371906585555539,0.18682017241344,-0.0382266066542812,0.223374250964956,0.17081103932117,0.0137089677648681,0.0634253051208427,0.341129840309859,0.343824798320427,-0.541365813103938,-0.731405779527083,-0.165948478099702,-0.703787307973574,-0.891989987678506,-0.345460839729565,0.918458806644616,0.726990260622255,0.545633652344497,0.510810205862392,0.254719234161221,0.110138732964193,0.411044766491789,0.0271243839700312,0.215519261677383,0,0,0,0,0,0,0,0,0,0,1,"cl",60,999,0,0.4,0.6,0
"414",694,114405,-0.142907042319334,0.0912091560425983,0.184870373169119,-0.173183624703788,0.298587975092371,0.0531341657084011,-0.35020358752578,-0.431507142962662,-0.285091481462388,-0.255273116232658,0.182040380288112,0.00159732287796057,-0.530134974295459,0.490348450310271,1.55604415353619,-0.633423340892578,0.424779735919729,1.64054769693275,-0.543386692760416,0.549714537943348,1.34234615992471,0.2041181157513,0.296401706306051,0.864686553423425,0.102443976728596,-0.127416382510572,0.353175786547461,0.249445855233829,0.626145348384502,0.0916430906376703,0.567422706030991,0.896471934129031,0.793635232048248,1.00720143371614,0.0174343408368333,-0.272633348280216,0,0,0,0,0,1,0,0,0,0,0,"cl",70,48,0,0.05,0.25,0.7
"415",695,114413,-0.222519526702189,-0.303257958845798,0.50758693894401,0.134123244565644,-0.587524290228417,0.0545071388411719,-0.364764607600394,-0.767107843696817,0.181876119128811,0.132945665379103,-0.39233331742731,0.48544473210036,0.871104886186511,0.53907859356155,0.758011603626741,0.941338899697049,0.72626362365036,0.906142466514528,1.12007162596298,0.899259478842646,0.826435310374032,0.406403324923594,-0.0416339922656532,0.717596820947045,0.117668019014514,-0.394176601197467,0.454055939454996,0.0312597777424601,-0.905172860636513,-0.140290493738514,-0.643592514964509,0.219444882132985,0.471972820428514,0.574617282137064,-0.812378590151703,-0.545567126637943,0,0,0,0,0,1,0,0,0,0,0,"cl",55,48,0,0.2,0.55,0.25
"416",697,114421,-0.625332736593887,-0.269617975490908,-0.106228533691886,-0.156236234886457,-0.238156672465523,-0.366430433664724,-0.578994871311508,-0.493613296484855,-0.247363684031641,-0.221592034722739,-0.0956787702555441,-0.278524861408145,0.664189988221644,0.655648740162028,0.436376225163838,0.646484172869511,0.658316900332023,0.633035521452564,0.80940042597073,0.787415558463205,0.799186722855195,0.0960938871008506,0.161807200053377,0.38881185285875,-0.158427677049124,-0.0226886606101663,0.127866412455191,0.555147849086762,-0.0337785852366925,0.314635379173894,0.195749335359534,0.475183934337535,0.518213598379264,0.594678648907594,0.0380653703925693,0.215547273828634,0,0,0,1,0,0,0,0,0,0,0,"cl",50,44,0,0.12,0.5,0.38
