"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"212",34280,2018-06-09,"S2",724,577,332,627,1963,2418,2337,910,369,NA,NA,NA,NA,NA,NA,NA,43,0,30,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"214",34280,2018-08-23,"S2",826,642,401,623,1699,2220,2147,820,325,NA,NA,NA,NA,NA,NA,NA,43,0,30,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"215",34280,2018-09-19,"S2",893,682,443,672,1551,1984,1955,902,363,NA,NA,NA,NA,NA,NA,NA,43,0,30,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"216",34280,2017-05-05,"S2",932,732,592,830,1328,1504,1607,1027,613,NA,NA,NA,NA,NA,NA,NA,43,0,30,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"217",34282,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"218",34282,2015-09-30,"S2",908,733,468,833,1821,2375,2286,1083,460,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"219",34282,2016-04-27,"S2",859,670,538,844,1458,1768,1702,1097,583,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"220",34282,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"222",34282,2017-05-02,"S2",839,663,544,845,1516,1773,1791,1264,709,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"223",34282,2017-05-05,"S2",948,779,664,946,1554,1766,1827,1263,748,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"225",34282,2017-08-30,"S2",810,651,365,695,2311,2943,2791,1171,439,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"226",34282,2017-09-24,"S2",894,712,447,787,1807,2359,2433,1056,446,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"228",34282,2015-08-04,"S2",726,609,319,715,2686,3429,3210,1137,410,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"230",34282,2018-06-09,"S2",754,656,357,793,2722,3444,3273,1177,477,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"231",34282,2018-05-27,"S2",815,718,388,849,2884,3682,3360,1331,529,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"233",34282,2018-09-19,"S2",895,704,425,723,1800,2514,2485,1074,431,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"236",34282,2018-08-23,"S2",830,675,404,714,2270,2987,2784,1044,423,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"237",34282,2018-05-10,"S2",777,692,418,879,1917,2148,2150,1162,551,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"238",34282,2018-05-30,"S2",745,631,326,764,2788,3427,3232,1174,462,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"242",34288,2015-08-04,"S2",721,556,312,497,1253,1492,1527,579,255,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"244",34288,2018-05-30,"S2",755,582,364,546,1328,1554,1545,689,333,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"245",34288,2018-06-09,"S2",718,561,334,535,1258,1483,1485,642,299,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"247",34288,2018-08-23,"S2",844,651,413,551,1189,1415,1426,564,265,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"248",34288,2018-09-19,"S2",893,667,412,542,1206,1401,1453,644,261,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"249",34288,2016-04-27,"S2",834,628,417,616,1209,1393,1423,693,329,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"251",34288,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"252",34288,2015-09-30,"S2",895,646,396,527,1132,1379,1366,562,244,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"253",34288,2017-05-05,"S2",1057,863,697,896,1440,1636,1701,1024,692,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"254",34288,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"256",34288,2017-05-02,"S2",803,605,398,614,1253,1397,1479,756,395,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"259",34288,2017-08-30,"S2",818,616,365,499,1279,1492,1515,620,252,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"260",34288,2017-09-24,"S2",890,648,401,525,1146,1464,1468,580,244,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"261",34288,2018-05-27,"S2",844,680,449,664,1529,1820,1725,918,447,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"262",34288,2018-05-10,"S2",760,583,372,538,1101,1314,1359,717,365,NA,NA,NA,NA,NA,NA,NA,43,0,40,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"266",34423,2015-08-04,"S2",728,606,315,681,2061,2420,2446,1024,395,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"268",34423,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"269",34423,2015-09-30,"S2",905,728,527,862,1426,1692,1681,1030,429,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"270",34423,2017-05-02,"S2",847,646,525,769,1118,1275,1289,1089,589,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"271",34423,2017-05-05,"S2",1233,1032,949,1206,1584,1764,1764,1416,942,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"273",34423,2017-08-30,"S2",829,696,395,727,1836,2206,2102,1036,404,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"274",34423,2017-09-24,"S2",919,761,591,881,1431,1645,1683,1039,443,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"276",34423,2018-05-10,"S2",816,682,512,838,1311,1474,1503,1246,670,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"279",34423,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"280",34423,2016-04-27,"S2",863,643,516,740,1077,1224,1246,933,527,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"281",34423,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"283",34423,2018-06-09,"S2",728,643,352,778,2061,2487,2450,1128,481,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"286",34423,2018-05-30,"S2",756,660,363,798,2025,2363,2371,1128,472,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"287",34423,2018-08-23,"S2",850,693,432,737,1709,2071,2052,996,420,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"288",34423,2018-09-19,"S2",925,721,486,732,1416,1680,1677,1029,418,NA,NA,NA,NA,NA,NA,NA,42,25,55,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"289",34435,2015-08-04,"S2",712,596,330,557,1772,2287,2339,910,351,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"290",34435,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"291",34435,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"292",34435,2016-04-27,"S2",840,661,539,795,1314,1489,1628,1026,527,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"293",34435,2018-05-10,"S2",772,653,478,735,1405,1651,1725,1133,574,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"295",34435,2015-09-30,"S2",847,627,397,657,1367,1602,1546,754,310,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"296",34435,2017-05-02,"S2",821,657,546,798,1398,1589,1725,1194,650,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"297",34435,2017-05-05,"S2",810,657,539,780,1319,1512,1676,1190,657,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"299",34435,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"300",34435,2017-09-24,"S2",851,629,396,613,1267,1633,1562,715,280,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"305",34435,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"307",34435,2018-05-30,"S2",752,638,403,622,1925,2364,2278,992,425,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"308",34435,2018-06-09,"S2",734,625,381,610,1989,2447,2329,957,397,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"310",34435,2018-08-23,"S2",767,605,372,528,1413,1895,1921,789,335,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"311",34435,2018-09-19,"S2",851,635,393,570,1350,1735,1660,670,250,NA,NA,NA,NA,NA,NA,NA,42,0,30,50,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"313",34437,2017-05-02,"S2",811,658,469,824,1401,1566,1593,911,498,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"315",34437,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"317",34437,2015-08-04,"S2",727,624,345,675,1834,2130,2143,888,365,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"319",34437,2016-04-27,"S2",833,667,475,806,1402,1533,1519,862,465,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"320",34437,2015-09-30,"S2",890,734,480,770,1642,1824,1818,829,398,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"321",34437,2017-05-05,"S2",796,677,482,814,1451,1629,1634,934,507,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"322",34437,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"323",34437,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"324",34437,2017-09-24,"S2",890,727,490,764,1476,1828,1795,850,384,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"325",34437,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"326",34437,2018-05-10,"S2",771,642,446,759,1318,1486,1524,899,492,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"331",34437,2018-05-30,"S2",764,679,413,765,1678,1969,1999,968,444,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"332",34437,2018-06-09,"S2",745,668,398,773,1836,2087,2100,942,431,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"334",34437,2018-08-23,"S2",795,663,406,691,1655,1983,1984,944,408,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"335",34437,2018-09-19,"S2",895,728,469,743,1654,2014,1925,960,390,NA,NA,NA,NA,NA,NA,NA,44,0,30,45,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"338",34439,2015-09-30,"S2",898,704,479,758,1564,1974,1937,1051,462,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"339",34439,2016-04-27,"S2",835,641,491,710,1139,1324,1390,884,474,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"340",34439,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"342",34439,2017-05-02,"S2",812,625,478,714,1189,1369,1421,985,541,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"343",34439,2017-05-05,"S2",801,635,494,720,1208,1358,1414,1016,555,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"345",34439,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"346",34439,2017-09-24,"S2",898,706,471,736,1612,1897,1954,1059,448,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"348",34439,2015-08-04,"S2",714,597,319,596,1851,2267,2373,942,359,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"350",34439,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"353",34439,2018-09-19,"S2",881,693,452,671,1571,1858,1972,969,411,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"356",34439,2018-08-23,"S2",786,636,380,634,1670,2039,2137,951,380,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"357",34439,2018-05-10,"S2",776,636,460,694,1202,1346,1442,1004,547,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"358",34439,2018-05-30,"S2",763,682,386,751,1882,2212,2317,1079,470,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",34439,2018-06-09,"S2",739,663,366,732,2013,2370,2461,1052,457,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"360",34439,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,4,88,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"362",34441,2015-08-04,"S2",720,674,341,816,2202,2616,2594,1132,448,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"364",34441,2018-05-30,"S2",788,738,462,922,1933,2191,2204,1371,658,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"365",34441,2018-06-09,"S2",779,752,443,931,2129,2383,2420,1387,655,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"367",34441,2018-08-23,"S2",814,745,444,895,1912,2248,2183,1457,632,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"368",34441,2018-09-19,"S2",914,793,538,919,1711,1993,1968,1487,691,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"370",34441,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"371",34441,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"372",34441,2015-09-30,"S2",887,700,489,792,1316,1536,1554,1050,494,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"373",34441,2016-04-27,"S2",846,681,548,845,1165,1293,1343,966,559,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"375",34441,2017-05-02,"S2",826,675,542,847,1169,1326,1380,1059,617,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"376",34441,2017-05-05,"S2",828,698,571,882,1204,1370,1416,1166,668,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"378",34441,2018-05-10,"S2",832,722,597,926,1341,1506,1521,1385,803,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"379",34441,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"380",34441,2017-09-24,"S2",892,734,498,828,1479,1711,1741,1103,509,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"384",34441,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,0,8,92,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"385",35077,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"388",35077,2015-08-24,"S2",800,601,366,579,1947,2660,2659,1083,369,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"389",35077,2015-09-30,"S2",906,678,442,743,1617,1922,1998,1106,436,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"390",35077,2015-08-04,"S2",714,539,307,533,2065,2892,2877,1073,376,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"391",35077,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"393",35077,2017-08-30,"S2",819,609,363,549,1950,2600,2601,1147,396,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"394",35077,2017-09-24,"S2",895,682,437,663,1722,2052,2290,1082,433,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"396",35077,2018-05-10,"S2",781,680,468,885,1784,2087,2179,1497,727,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"399",35077,2018-05-27,"S2",881,724,424,769,2407,3053,3029,1315,506,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"401",35077,2016-05-10,"S2",814,701,462,796,1785,2128,2162,1439,646,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"403",35077,2017-05-02,"S2",920,734,746,1023,1420,1681,1749,2066,1233,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"404",35077,2018-05-30,"S2",730,599,333,638,2269,2899,2873,1187,439,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"405",35077,2018-06-09,"S2",713,576,319,617,2162,2844,2935,1168,441,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"407",35077,2018-08-23,"S2",854,664,425,614,1767,2385,2367,1079,401,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"408",35077,2018-09-19,"S2",897,689,445,617,1625,2133,2267,1127,423,NA,NA,NA,NA,NA,NA,NA,42,63,29,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"409",35081,2015-09-30,"S2",888,654,389,576,1341,1633,1585,611,234,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"410",35081,2015-08-04,"S2",713,556,308,542,1606,2107,1992,715,274,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"411",35081,2016-05-10,"S2",787,648,385,697,1599,1837,1778,867,374,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"412",35081,2015-08-24,"S2",801,621,363,594,1639,2122,1965,700,261,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"413",35081,2017-05-02,"S2",796,608,405,672,1276,1491,1527,791,412,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"414",35081,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"415",35081,2018-05-10,"S2",733,592,350,637,1462,1756,1676,814,366,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"417",35081,2018-06-09,"S2",707,565,310,576,1665,2066,2041,729,295,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"419",35081,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"421",35081,2017-08-30,"S2",820,632,357,571,1546,1969,1892,744,285,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"422",35081,2017-09-24,"S2",873,644,383,566,1394,1748,1751,628,245,NA,NA,NA,NA,NA,NA,NA,42,0,14,27,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
