"","aproovitykk_id","kp","satel","B2","B3","B4","B5","B6","B7","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"8024",114785,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8027",114785,2017-06-17,"LC08",8588,7764,6839,13659,9059,6907,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8030",114785,2018-05-10,"LC08",8114,7283,6599,11241,8346,6659,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8032",114785,2018-05-12,"LC08",8379,7496,6742,12016,8707,6739,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8033",114785,2018-05-26,"LC08",8228,7452,6642,12377,8664,6647,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8035",114785,2018-05-28,"LC08",8464,7579,6769,13058,8946,6819,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8038",114785,2018-08-23,"LC08",8124,7229,6519,11455,7487,6022,77,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"8041",114787,2015-06-12,"LC08",8308,7614,6867,12886,9339,7007,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8043",114787,2015-08-08,"LC08",8637,7757,6866,12846,8414,6489,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8048",114787,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8051",114787,2017-06-17,"LC08",8597,7811,6967,13495,9531,7129,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8054",114787,2018-05-10,"LC08",8125,7329,6672,11553,8798,6876,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8056",114787,2018-05-12,"LC08",8440,7623,6934,12456,9698,7352,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8057",114787,2018-05-26,"LC08",8263,7479,6745,12283,9042,6876,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8059",114787,2018-05-28,"LC08",8533,7734,6994,13330,9876,7396,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8062",114787,2018-08-23,"LC08",8178,7395,6660,11796,8126,6358,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8065",114789,2015-06-12,"LC08",8196,7379,6519,12507,7921,6309,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8067",114789,2015-08-08,"LC08",8531,7588,6671,12387,7665,6087,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8072",114789,2016-06-14,"LC08",8310,7468,6567,12903,8018,6385,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8075",114789,2017-06-17,"LC08",8420,7560,6606,12896,8161,6403,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8078",114789,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8080",114789,2018-05-12,"LC08",8284,7449,6551,11735,8110,6473,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8081",114789,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8083",114789,2018-05-28,"LC08",8375,7481,6592,12607,8150,6450,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8086",114789,2018-08-23,"LC08",8099,7251,6487,11200,7195,5909,61,65,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8089",114791,2015-06-12,"LC08",8208,7627,6443,22232,10643,7244,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8091",114791,2015-08-08,"LC08",8498,7614,6649,20026,10021,6862,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8096",114791,2016-06-14,"LC08",8288,7554,6467,21255,10690,7253,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8099",114791,2017-06-17,"LC08",8371,7660,6501,21150,10350,7013,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8102",114791,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8104",114791,2018-05-12,"LC08",8366,7907,6863,16482,11159,7875,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8105",114791,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8107",114791,2018-05-28,"LC08",8292,7578,6417,21215,10665,7179,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8110",114791,2018-08-23,"LC08",8123,7298,6500,17062,9297,6586,51,0,0,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8113",114797,2015-06-12,"LC08",8157,7368,6393,13461,8070,6285,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8115",114797,2015-08-08,"LC08",8486,7560,6630,13085,7952,6207,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8120",114797,2016-06-14,"LC08",8311,7444,6491,13965,7997,6297,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8123",114797,2017-06-17,"LC08",8362,7554,6556,13171,8118,6320,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8126",114797,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8128",114797,2018-05-12,"LC08",8271,7430,6556,11432,8286,6457,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8129",114797,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8131",114797,2018-05-28,"LC08",8338,7502,6515,13450,7929,6362,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8134",114797,2018-08-23,"LC08",8080,7192,6434,10925,7298,5982,42,65,30,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8137",114799,2015-06-12,"LC08",8396,8292,6917,19384,10450,7783,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8139",114799,2015-08-08,"LC08",8644,7868,6832,13906,9656,6768,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8144",114799,2016-06-14,"LC08",8595,7868,6838,15544,10239,7326,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8147",114799,2017-06-17,"LC08",8922,8863,7520,20585,11460,8427,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8150",114799,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8152",114799,2018-05-12,"LC08",8847,8529,7827,16196,12034,9085,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8153",114799,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8155",114799,2018-05-28,"LC08",8676,8312,7036,18974,11427,7953,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8158",114799,2018-08-23,"LC08",8326,7825,6977,15390,10181,7461,51,40,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8161",114805,2015-06-12,"LC08",8147,7465,6422,17002,9847,6994,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8163",114805,2015-08-08,"LC08",8447,7508,6583,15927,9250,6520,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8168",114805,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8171",114805,2017-06-17,"LC08",8295,7782,6545,21631,10983,7325,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8174",114805,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8176",114805,2018-05-12,"LC08",8415,7899,6999,16169,11715,8095,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8177",114805,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8179",114805,2018-05-28,"LC08",8400,7766,6750,20342,11112,7661,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8182",114805,2018-08-23,"LC08",8173,7435,6665,14390,9669,7090,43,35,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8185",114809,2015-06-12,"LC08",8221,7502,6674,13119,9168,7002,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8187",114809,2015-08-08,"LC08",8447,7599,6722,12809,8523,6424,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8192",114809,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8195",114809,2017-06-17,"LC08",8363,7683,6748,13148,9058,7030,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8198",114809,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8200",114809,2018-05-12,"LC08",8311,7485,6688,11832,8670,6853,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8201",114809,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8203",114809,2018-05-28,"LC08",8387,7650,6783,13069,8931,6817,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8206",114809,2018-08-23,"LC08",8109,7254,6554,11399,7589,6082,51,80,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8209",114811,2015-06-12,"LC08",8208,7597,6595,13388,8752,6685,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8211",114811,2015-08-08,"LC08",8426,7626,6643,12591,8123,6309,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8216",114811,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8219",114811,2017-06-17,"LC08",8316,7708,6717,13492,9010,6789,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8222",114811,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8224",114811,2018-05-12,"LC08",8263,7413,6655,11997,8683,6661,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8225",114811,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8227",114811,2018-05-28,"LC08",8365,7597,6678,13358,8869,6739,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8230",114811,2018-08-23,"LC08",8059,7215,6460,11080,7302,5996,51,65,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8233",114817,2015-06-12,"LC08",8179,7495,6523,16736,9729,6947,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8235",114817,2015-08-08,"LC08",8456,7590,6652,15634,9242,6650,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8240",114817,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8243",114817,2017-06-17,"LC08",8325,7564,6594,14869,9281,6843,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8246",114817,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8248",114817,2018-05-12,"LC08",8364,7572,6807,12776,9479,7279,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8249",114817,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8251",114817,2018-05-28,"LC08",8379,7604,6683,15185,9797,7144,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8254",114817,2018-08-23,"LC08",8125,7328,6597,12827,8479,6464,44,75,0,15,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"8257",114821,2015-06-12,"LC08",8155,7421,6526,12133,8151,6432,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8259",114821,2015-08-08,"LC08",8363,7459,6574,11856,7616,6088,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8264",114821,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8267",114821,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8270",114821,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8272",114821,2018-05-12,"LC08",8206,7386,6584,11164,8067,6479,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8273",114821,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8275",114821,2018-05-28,"LC08",8330,7495,6596,11837,8121,6486,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8278",114821,2018-08-23,"LC08",7991,7111,6378,10534,7095,5863,64,60,35,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8281",114823,2015-06-12,"LC08",8123,7394,6445,12561,7727,6231,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8283",114823,2015-08-08,"LC08",8325,7398,6508,12314,7427,6000,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8288",114823,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8291",114823,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8294",114823,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8296",114823,2018-05-12,"LC08",8206,7296,6487,11906,8024,6509,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8297",114823,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8299",114823,2018-05-28,"LC08",8303,7494,6565,13144,8101,6357,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8302",114823,2018-08-23,"LC08",7966,7100,6337,10928,7047,5836,42,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"8305",114825,2015-06-12,"LC08",8161,7418,6472,13358,8339,6489,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8307",114825,2015-08-08,"LC08",8330,7424,6518,12900,7841,6141,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8312",114825,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8315",114825,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8318",114825,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8320",114825,2018-05-12,"LC08",8152,7271,6464,11574,7796,6262,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8321",114825,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8323",114825,2018-05-28,"LC08",8284,7482,6512,12886,7698,6182,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8326",114825,2018-08-23,"LC08",7932,7086,6304,10643,6764,5735,43,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8329",114827,2015-06-12,"LC08",8144,7503,6478,17547,9580,6849,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8331",114827,2015-08-08,"LC08",8321,7467,6524,16419,9085,6439,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8336",114827,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8339",114827,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8342",114827,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8344",114827,2018-05-12,"LC08",8498,8017,7467,14641,11786,8748,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8345",114827,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8347",114827,2018-05-28,"LC08",8377,7700,6729,16706,10952,7616,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8350",114827,2018-08-23,"LC08",7999,7258,6487,15236,9051,6600,64,5,30,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8353",114829,2015-06-12,"LC08",8194,7553,6599,15150,9032,6741,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8355",114829,2015-08-08,"LC08",8349,7471,6541,15356,8146,6145,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8360",114829,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8363",114829,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8366",114829,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8368",114829,2018-05-12,"LC08",8795,8153,7778,13884,11804,9307,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8369",114829,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8371",114829,2018-05-28,"LC08",9015,8299,7888,15381,12376,9760,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8374",114829,2018-08-23,"LC08",8159,7543,6882,13635,9213,7140,43,85,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8377",114831,2015-06-12,"LC08",8111,7348,6382,12995,7921,6246,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8379",114831,2015-08-08,"LC08",8312,7411,6490,12472,7585,6029,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8384",114831,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8387",114831,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8390",114831,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8392",114831,2018-05-12,"LC08",8229,7453,6635,11772,8312,6606,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8393",114831,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8395",114831,2018-05-28,"LC08",8339,7543,6633,12987,8434,6560,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8398",114831,2018-08-23,"LC08",7995,7173,6393,11317,7543,6066,43,50,40,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"8401",114849,2015-06-12,"LC08",8175,7414,6519,13066,8310,6485,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8403",114849,2015-08-08,"LC08",8364,7467,6570,12818,7860,6169,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8408",114849,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8411",114849,2017-06-17,"LC08",8371,7634,6754,13169,9017,6880,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8414",114849,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8416",114849,2018-05-12,"LC08",8706,7900,7904,11391,11876,9069,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8417",114849,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8419",114849,2018-05-28,"LC08",9019,8257,8499,12554,13935,10374,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8422",114849,2018-08-23,"LC08",8459,7880,7656,11658,13022,9613,64,80,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8425",115119,2015-06-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8427",115119,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8432",115119,2016-06-14,"LC08",8376,7788,6519,22836,10790,7380,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8435",115119,2017-06-17,"LC08",8645,8060,6726,22484,11290,7546,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8438",115119,2018-05-10,"LC08",8276,7886,6798,15185,10552,7687,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8440",115119,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8441",115119,2018-05-26,"LC08",8241,7679,6493,20499,10908,7340,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8443",115119,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8446",115119,2018-08-23,"LC08",8182,7393,6502,17688,9737,6706,42,0,0,10,90,0,0,1,0,0,0,0,0,0,0,0,0,0
"8449",115137,2015-06-12,"LC08",8292,7603,6519,13932,8141,6395,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8451",115137,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8456",115137,2016-06-14,"LC08",8345,7584,6539,14909,7834,6153,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8459",115137,2017-06-17,"LC08",8553,7918,6719,16927,8971,6709,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8462",115137,2018-05-10,"LC08",7973,7054,6358,11144,7391,6181,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8464",115137,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8465",115137,2018-05-26,"LC08",8076,7254,6344,12719,7462,6060,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8467",115137,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8470",115137,2018-08-23,"LC08",8185,7358,6523,13582,7958,6209,42,0,97,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
"8473",115143,2015-06-12,"LC08",8390,7951,6748,20159,11141,7632,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8475",115143,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8480",115143,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8483",115143,2017-06-17,"LC08",8585,7947,6739,19220,10352,7261,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8486",115143,2018-05-10,"LC08",8251,7507,6888,12048,9879,7652,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8488",115143,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8489",115143,2018-05-26,"LC08",8094,7362,6363,16774,8888,6641,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8491",115143,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8494",115143,2018-08-23,"LC08",8240,7422,6635,15405,9135,6620,48,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8497",115157,2015-06-12,"LC08",8194,7569,6434,18311,9858,6907,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8499",115157,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8504",115157,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8507",115157,2017-06-17,"LC08",8649,7895,6897,16472,10043,7262,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8510",115157,2018-05-10,"LC08",8358,7669,7204,12237,11416,8563,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8512",115157,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8513",115157,2018-05-26,"LC08",8268,7686,6874,15252,10966,7888,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8515",115157,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8518",115157,2018-08-23,"LC08",8147,7357,6564,14156,8485,6450,48,12,2,85,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"8521",115167,2015-06-12,"LC08",8248,7747,6600,14533,8970,6786,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"8523",115167,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
"8528",115167,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,25,40,30,5,0,0,0,0,0,0,1,0,0,0,0,0,0
