"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"231",34423,2018-05-10,"S2",816,682,512,838,1311,1474,1503,1246,670,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"234",34423,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"236",34423,2018-05-30,"S2",756,660,363,798,2025,2363,2371,1128,472,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"237",34423,2018-06-09,"S2",728,643,352,778,2061,2487,2450,1128,481,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"239",34423,2018-08-23,"S2",850,693,432,737,1709,2071,2052,996,420,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"240",34423,2018-09-19,"S2",925,721,486,732,1416,1680,1677,1029,418,NA,NA,NA,NA,NA,NA,NA,48,8,2,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"242",34437,2015-08-04,"S2",727,624,345,675,1834,2130,2143,888,365,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"244",34437,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"245",34437,2015-09-30,"S2",890,734,480,770,1642,1824,1818,829,398,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"246",34437,2016-04-27,"S2",833,667,475,806,1402,1533,1519,862,465,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"247",34437,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"249",34437,2017-05-02,"S2",811,658,469,824,1401,1566,1593,911,498,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"250",34437,2017-05-05,"S2",796,677,482,814,1451,1629,1634,934,507,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"252",34437,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"253",34437,2017-09-24,"S2",890,727,490,764,1476,1828,1795,850,384,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"255",34437,2018-05-10,"S2",771,642,446,759,1318,1486,1524,899,492,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"258",34437,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"260",34437,2018-05-30,"S2",764,679,413,765,1678,1969,1999,968,444,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"261",34437,2018-06-09,"S2",745,668,398,773,1836,2087,2100,942,431,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"263",34437,2018-08-23,"S2",795,663,406,691,1655,1983,1984,944,408,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"264",34437,2018-09-19,"S2",895,728,469,743,1654,2014,1925,960,390,NA,NA,NA,NA,NA,NA,NA,77,75,3,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"266",34439,2015-08-04,"S2",714,597,319,596,1851,2267,2373,942,359,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"268",34439,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"269",34439,2015-09-30,"S2",898,704,479,758,1564,1974,1937,1051,462,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"270",34439,2016-04-27,"S2",835,641,491,710,1139,1324,1390,884,474,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"271",34439,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"273",34439,2017-05-02,"S2",812,625,478,714,1189,1369,1421,985,541,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"274",34439,2017-05-05,"S2",801,635,494,720,1208,1358,1414,1016,555,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"276",34439,2017-08-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"277",34439,2017-09-24,"S2",898,706,471,736,1612,1897,1954,1059,448,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"279",34439,2018-05-10,"S2",776,636,460,694,1202,1346,1442,1004,547,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"282",34439,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"284",34439,2018-05-30,"S2",763,682,386,751,1882,2212,2317,1079,470,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"285",34439,2018-06-09,"S2",739,663,366,732,2013,2370,2461,1052,457,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"287",34439,2018-08-23,"S2",786,636,380,634,1670,2039,2137,951,380,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"288",34439,2018-09-19,"S2",881,693,452,671,1571,1858,1972,969,411,NA,NA,NA,NA,NA,NA,NA,77,60,12,16,12,0,0,0,0,0,0,0,0,0,0,0,1,0
"290",35077,2015-08-04,"S2",714,539,307,533,2065,2892,2877,1073,376,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"292",35077,2015-08-24,"S2",800,601,366,579,1947,2660,2659,1083,369,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"293",35077,2015-09-30,"S2",906,678,442,743,1617,1922,1998,1106,436,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"294",35077,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"295",35077,2016-05-10,"S2",814,701,462,796,1785,2128,2162,1439,646,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"297",35077,2017-05-02,"S2",920,734,746,1023,1420,1681,1749,2066,1233,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"298",35077,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"300",35077,2017-08-30,"S2",819,609,363,549,1950,2600,2601,1147,396,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"301",35077,2017-09-24,"S2",895,682,437,663,1722,2052,2290,1082,433,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"303",35077,2018-05-10,"S2",781,680,468,885,1784,2087,2179,1497,727,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"306",35077,2018-05-27,"S2",881,724,424,769,2407,3053,3029,1315,506,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"308",35077,2018-05-30,"S2",730,599,333,638,2269,2899,2873,1187,439,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"309",35077,2018-06-09,"S2",713,576,319,617,2162,2844,2935,1168,441,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"311",35077,2018-08-23,"S2",854,664,425,614,1767,2385,2367,1079,401,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"312",35077,2018-09-19,"S2",897,689,445,617,1625,2133,2267,1127,423,NA,NA,NA,NA,NA,NA,NA,37,0,0,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"314",35081,2015-08-04,"S2",713,556,308,542,1606,2107,1992,715,274,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"316",35081,2015-08-24,"S2",801,621,363,594,1639,2122,1965,700,261,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"317",35081,2015-09-30,"S2",888,654,389,576,1341,1633,1585,611,234,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"318",35081,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"319",35081,2016-05-10,"S2",787,648,385,697,1599,1837,1778,867,374,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"321",35081,2017-05-02,"S2",796,608,405,672,1276,1491,1527,791,412,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"322",35081,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"324",35081,2017-08-30,"S2",820,632,357,571,1546,1969,1892,744,285,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"325",35081,2017-09-24,"S2",873,644,383,566,1394,1748,1751,628,245,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"327",35081,2018-05-10,"S2",733,592,350,637,1462,1756,1676,814,366,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"330",35081,2018-05-27,"S2",853,704,414,717,1864,2347,2239,904,369,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"332",35081,2018-05-30,"S2",735,586,326,597,1744,2191,2065,774,304,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"333",35081,2018-06-09,"S2",707,565,310,576,1665,2066,2041,729,295,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"335",35081,2018-08-23,"S2",860,665,418,591,1538,2079,1938,748,303,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"336",35081,2018-09-19,"S2",862,635,382,556,1426,1786,1708,684,251,NA,NA,NA,NA,NA,NA,NA,44,0,70,20,10,0,0,0,0,1,0,0,0,0,0,0,0,0
"338",35303,2015-08-04,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"340",35303,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"341",35303,2015-09-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"342",35303,2016-04-27,"S2",916,678,598,847,1161,1323,1399,1388,796,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"343",35303,2016-05-10,"S2",861,786,470,932,2091,2431,2415,1449,635,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"345",35303,2017-05-02,"S2",900,682,627,897,1244,1442,1553,1695,977,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"346",35303,2017-05-05,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"348",35303,2017-08-30,"S2",897,693,432,676,2265,2945,2861,1242,468,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"349",35303,2017-09-24,"S2",930,704,469,765,1822,2266,2358,1175,493,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"351",35303,2018-05-10,"S2",798,732,426,947,2072,2307,2322,1413,635,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"354",35303,2018-05-27,"S2",891,760,431,823,2830,3544,3517,1429,565,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"356",35303,2018-05-30,"S2",757,643,351,751,2674,3387,3419,1339,515,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"357",35303,2018-06-09,"S2",741,635,345,751,2733,3519,3457,1292,508,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"359",35303,2018-08-23,"S2",859,676,438,686,2154,2850,2795,1255,464,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"360",35303,2018-09-19,"S2",947,717,475,714,1846,2440,2441,1203,475,NA,NA,NA,NA,NA,NA,NA,48,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"362",35343,2015-08-04,"S2",743,628,364,565,1624,2005,2241,876,331,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"364",35343,2015-08-24,"S2",861,709,456,641,1682,1852,2193,1034,399,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"365",35343,2015-09-30,"S2",942,794,508,819,1774,2239,2279,987,415,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"366",35343,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"367",35343,2016-05-10,"S2",881,744,523,787,1425,1677,1882,1117,643,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"369",35343,2017-05-02,"S2",878,728,562,804,1398,1647,1781,1226,690,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"370",35343,2017-05-05,"S2",1071,922,811,983,1557,1848,1918,1422,953,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"372",35343,2017-08-30,"S2",847,697,403,604,1688,2020,2462,901,349,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"373",35343,2017-09-24,"S2",930,763,484,707,1740,2085,2364,943,411,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"375",35343,2018-05-10,"S2",807,686,487,721,1435,1595,1798,1158,686,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"378",35343,2018-05-27,"S2",911,786,532,803,1897,2256,2510,1422,862,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"380",35343,2018-05-30,"S2",775,672,429,746,1587,2012,2328,1229,769,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"381",35343,2018-06-09,"S2",758,649,396,697,1722,2239,2509,1218,667,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"383",35343,2018-08-23,"S2",882,713,479,610,1420,1683,1934,931,507,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"384",35343,2018-09-19,"S2",963,803,544,802,1874,2374,2383,1189,517,NA,NA,NA,NA,NA,NA,NA,43,60,15,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"386",35345,2015-08-04,"S2",737,599,352,663,2124,2551,2423,1071,441,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"388",35345,2015-08-24,"S2",852,690,446,721,1940,2346,2353,1105,450,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"389",35345,2015-09-30,"S2",930,740,475,705,1708,1945,2173,921,412,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"390",35345,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"391",35345,2016-05-10,"S2",852,731,470,848,1769,2076,2057,1151,569,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"393",35345,2017-05-02,"S2",850,667,498,793,1407,1709,1662,1168,684,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"394",35345,2017-05-05,"S2",1042,875,739,999,1524,1782,1799,1319,871,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"396",35345,2017-08-30,"S2",835,658,396,624,1845,2397,2313,999,389,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"397",35345,2017-09-24,"S2",918,717,464,717,1800,2234,2300,1039,450,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"399",35345,2018-05-10,"S2",787,662,438,776,1567,1867,1884,1097,597,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"402",35345,2018-05-27,"S2",895,753,472,829,2359,2776,2653,1271,567,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"404",35345,2018-05-30,"S2",757,623,363,689,2088,2653,2590,1113,493,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"405",35345,2018-06-09,"S2",725,604,343,663,2097,2675,2521,1073,460,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"407",35345,2018-08-23,"S2",881,710,463,692,1815,2153,2163,968,402,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"408",35345,2018-09-19,"S2",926,734,475,725,1921,2329,2373,1084,457,NA,NA,NA,NA,NA,NA,NA,43,25,20,5,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"410",35347,2015-08-04,"S2",712,550,313,541,1700,2095,1988,768,296,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"412",35347,2015-08-24,"S2",826,628,380,593,1610,2084,1971,782,305,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"413",35347,2015-09-30,"S2",897,669,425,656,1417,1764,1673,777,306,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"414",35347,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"415",35347,2016-05-10,"S2",824,673,420,687,1518,1833,1812,899,412,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"417",35347,2017-05-02,"S2",816,618,443,696,1331,1546,1595,901,480,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"418",35347,2017-05-05,"S2",1016,833,679,931,1498,1705,1740,1119,707,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"420",35347,2017-08-30,"S2",806,619,360,567,1692,2135,2046,822,282,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"421",35347,2017-09-24,"S2",885,657,425,636,1433,1821,1773,759,310,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"423",35347,2018-05-10,"S2",754,630,369,715,1596,1846,1837,915,417,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"426",35347,2018-05-27,"S2",863,704,432,738,1941,2434,2291,992,419,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"428",35347,2018-05-30,"S2",732,580,331,592,1801,2232,2215,866,343,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"429",35347,2018-06-09,"S2",710,564,314,592,1810,2279,2210,833,341,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"431",35347,2018-08-23,"S2",836,647,410,586,1594,1975,1931,783,309,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"432",35347,2018-09-19,"S2",881,652,414,617,1452,1917,1745,770,292,NA,NA,NA,NA,NA,NA,NA,43,9,30,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"434",35360,2015-08-04,"S2",743,601,369,633,1516,1830,1755,902,384,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"436",35360,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"437",35360,2015-09-30,"S2",913,681,438,650,1375,1606,1575,739,317,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"438",35360,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"439",35360,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"441",35360,2017-05-02,"S2",823,653,463,773,1496,1714,1689,1084,549,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"442",35360,2017-05-05,"S2",897,734,563,839,1471,1704,1727,1184,619,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"444",35360,2017-08-30,"S2",836,656,409,640,1480,1818,1741,932,382,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"445",35360,2017-09-24,"S2",905,688,455,666,1457,1752,1706,804,368,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"447",35360,2018-05-10,"S2",790,633,451,707,1400,1641,1637,1114,544,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"450",35360,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"452",35360,2018-05-30,"S2",784,645,449,740,1559,1851,1806,1159,533,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"453",35360,2018-06-09,"S2",749,632,431,722,1571,1863,1833,1094,502,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"455",35360,2018-08-23,"S2",863,687,469,689,1482,1760,1724,959,418,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"456",35360,2018-09-19,"S2",915,715,473,703,1455,1817,1709,982,438,NA,NA,NA,NA,NA,NA,NA,61,100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"458",35384,2015-08-04,"S2",731,568,323,538,1942,2431,2339,975,377,NA,NA,NA,NA,NA,NA,NA,44,65,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"460",35384,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,65,0,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0
