"","x","y","kp","B2","B3","B4","B5","B6","B7","satel","muld","21","42","43","44","45","48","51","53","61","64","999","37","77"
"1010",669412.50000001,6462962.49999977,"2018-05-12",8317,7608,6613,14396,8865,6867,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1011",669412.50000001,6462987.49999977,"2018-05-12",8317,7608,6613,14396,8865,6867,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1013",669412.50000001,6462987.49999977,"2018-05-10",8205,7528,6860,12709,9012,7364,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1014",669412.50000001,6462987.49999977,"2018-08-23",8108,7386,6514,14881,8370,6396,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1015",669412.50000001,6462987.49999977,"2017-06-17",8555,7847,6660,18721,9240,6826,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1016",669412.50000001,6462987.49999977,"2018-05-26",8114,7352,6362,18286,8883,6617,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1017",669412.50000001,6462987.49999977,"2018-05-28",8348,7541,6430,17743,8977,6590,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1020",669412.50000001,6463012.49999977,"2017-06-17",8579,7877,6738,20575,9694,6995,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1024",669412.50000001,6463012.49999977,"2018-05-10",8304,7687,7063,12696,9825,7684,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1025",669412.50000001,6463012.49999977,"2018-05-12",8305,7531,6561,14088,8389,6530,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1026",669412.50000001,6463012.49999977,"2018-05-26",8109,7377,6352,18489,9219,6675,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1027",669412.50000001,6463012.49999977,"2018-05-28",8351,7613,6478,17079,8394,6420,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1028",669412.50000001,6463012.49999977,"2018-08-23",8120,7339,6503,15062,8651,6247,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1030",669412.50000001,6463037.49999977,"2018-05-10",8262,7606,6933,12521,9343,7587,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1031",669412.50000001,6463037.49999977,"2017-06-17",8577,7877,6715,19402,9479,6950,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1033",669412.50000001,6463037.49999977,"2018-08-23",8126,7360,6527,14804,8130,6344,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1034",669412.50000001,6463037.49999977,"2018-05-28",8370,7646,6517,16547,8250,6337,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1035",669412.50000001,6463037.49999977,"2018-05-12",8301,7491,6555,13872,8052,6458,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1037",669412.50000001,6463037.49999977,"2018-05-26",8111,7385,6377,18133,8817,6597,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1039",669412.50000001,6463062.49999977,"2018-05-26",8132,7492,6392,20261,9392,6704,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1040",669412.50000001,6463062.49999977,"2018-05-28",8413,7652,6527,17311,8663,6593,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1041",669412.50000001,6463062.49999977,"2018-08-23",8132,7407,6563,15776,8725,6471,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1042",669412.50000001,6463062.49999977,"2018-05-12",8321,7572,6601,13809,8555,6565,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1044",669412.50000001,6463062.49999977,"2017-06-17",8591,7989,6779,20655,10061,7127,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1046",669412.50000001,6463062.49999977,"2018-05-10",8317,7742,7109,12630,10166,7957,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1047",669412.50000001,6463087.49999977,"2018-05-12",8355,7575,6657,14090,8496,6735,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1049",669412.50000001,6463087.49999977,"2018-05-26",8134,7492,6374,19887,9328,6722,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1050",669412.50000001,6463087.49999977,"2018-05-28",8442,7752,6564,17827,8830,6536,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1051",669412.50000001,6463087.49999977,"2018-05-10",8401,7829,7215,12886,10425,8248,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1053",669412.50000001,6463087.49999977,"2017-06-17",8585,7907,6739,20957,9819,7037,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1055",669412.50000001,6463087.49999977,"2018-08-23",8125,7365,6559,14993,8377,6299,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1056",669412.50000001,6463112.49999977,"2017-06-17",8597,7963,6726,21505,10168,7281,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1060",669412.50000001,6463112.49999977,"2018-05-26",8163,7480,6490,18826,9905,6993,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1061",669412.50000001,6463112.49999977,"2018-05-28",8427,7707,6542,16848,8409,6382,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1062",669412.50000001,6463112.49999977,"2018-08-23",8168,7442,6640,13905,9036,6828,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1063",669412.50000001,6463112.49999977,"2018-05-10",8383,7851,7253,14169,11211,8500,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1064",669412.50000001,6463112.49999977,"2018-05-12",8336,7516,6624,13786,8177,6490,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1066",669412.50000001,6463137.49999977,"2018-05-10",8383,7851,7253,14169,11211,8500,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1067",669412.50000001,6463137.49999977,"2018-05-12",8336,7516,6624,13786,8177,6490,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1069",669412.50000001,6463137.49999977,"2018-05-26",8163,7480,6490,18826,9905,6993,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1070",669412.50000001,6463137.49999977,"2018-05-28",8427,7707,6542,16848,8409,6382,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1071",669412.50000001,6463137.49999977,"2018-08-23",8168,7442,6640,13905,9036,6828,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1072",669412.50000001,6463137.49999977,"2017-06-17",8597,7963,6726,21505,10168,7281,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1075",669412.50000001,6463162.49999977,"2018-05-26",8223,7675,6578,19146,10564,7382,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1076",669412.50000001,6463162.49999977,"2018-05-10",8386,8022,7353,15440,12158,8786,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1077",669412.50000001,6463162.49999977,"2018-05-12",8486,7879,6895,15384,10464,7504,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1079",669412.50000001,6463162.49999977,"2017-06-17",8638,8120,6841,22257,11471,7829,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1080",669412.50000001,6463162.49999977,"2018-05-28",8449,7868,6707,18885,10300,7633,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1081",669412.50000001,6463162.49999977,"2018-08-23",8200,7469,6742,13671,9971,7259,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1083",669412.50000001,6463187.49999977,"2018-05-10",8267,7757,7015,14540,11260,8436,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1085",669412.50000001,6463187.49999977,"2017-06-17",8651,8143,6926,20864,10932,7662,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1087",669412.50000001,6463187.49999977,"2018-05-12",8774,8420,7571,17842,13133,9219,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1089",669412.50000001,6463187.49999977,"2018-05-26",8161,7393,6449,18047,10014,7097,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1090",669412.50000001,6463187.49999977,"2018-05-28",8579,8398,6922,23920,13303,8414,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1091",669412.50000001,6463187.49999977,"2018-08-23",8212,7490,6722,14425,9446,6969,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1092",669412.50000001,6463212.49999977,"2018-05-10",8119,7641,6658,14552,10403,7618,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1093",669412.50000001,6463212.49999977,"2018-05-12",8926,8577,7873,17880,13271,9281,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1095",669412.50000001,6463212.49999977,"2017-06-17",8580,8056,6828,20271,10975,7677,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1097",669412.50000001,6463212.49999977,"2018-08-23",8203,7493,6767,14650,9369,7023,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1099",669412.50000001,6463212.49999977,"2018-05-26",8084,7371,6198,18514,9729,6659,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1100",669412.50000001,6463212.49999977,"2018-05-28",8658,8281,7057,22494,12745,8590,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1101",669412.50000001,6463237.49999977,"2018-05-10",8322,7840,7123,14678,10998,8246,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1102",669412.50000001,6463237.49999977,"2018-05-12",9002,8872,8210,18021,14145,9747,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1103",669412.50000001,6463237.49999977,"2018-05-28",8750,8565,7277,24045,13199,8709,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1104",669412.50000001,6463237.49999977,"2018-08-23",8162,7470,6755,13506,9410,7045,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1106",669412.50000001,6463237.49999977,"2018-05-26",8214,7597,6616,17471,10314,7283,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1108",669412.50000001,6463237.49999977,"2017-06-17",8568,7938,6780,19420,10697,7633,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1110",669412.50000001,6463262.49999977,"2018-05-28",8706,8484,7346,21238,13490,8927,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1111",669412.50000001,6463262.49999977,"2018-08-23",8196,7420,6773,12948,8720,6661,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1114",669412.50000001,6463262.49999977,"2018-05-26",8327,7582,6799,15257,9688,7293,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1115",669412.50000001,6463262.49999977,"2018-05-10",8245,7643,6969,13783,10006,7760,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1116",669412.50000001,6463262.49999977,"2018-05-12",8784,8566,7929,17288,14101,9815,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1118",669412.50000001,6463262.49999977,"2017-06-17",8713,7994,7081,16914,10147,7523,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1119",669412.50000001,6463287.49999977,"2018-05-12",8784,8566,7929,17288,14101,9815,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1121",669412.50000001,6463287.49999977,"2018-05-10",8245,7643,6969,13783,10006,7760,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1123",669412.50000001,6463287.49999977,"2017-06-17",8713,7994,7081,16914,10147,7523,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1125",669412.50000001,6463287.49999977,"2018-05-26",8327,7582,6799,15257,9688,7293,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1126",669412.50000001,6463287.49999977,"2018-05-28",8706,8484,7346,21238,13490,8927,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1127",669412.50000001,6463287.49999977,"2018-08-23",8196,7420,6773,12948,8720,6661,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1128",669412.50000001,6463312.49999977,"2018-05-10",8169,7463,6828,12700,9161,7228,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1129",669412.50000001,6463312.49999977,"2018-05-12",8673,8154,7448,15923,12357,9006,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1131",669412.50000001,6463312.49999977,"2018-05-26",8264,7485,6809,13287,9219,7012,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1132",669412.50000001,6463312.49999977,"2018-05-28",8603,8093,7109,18580,12629,8620,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1133",669412.50000001,6463312.49999977,"2018-08-23",8201,7379,6739,12528,8141,6466,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1135",669412.50000001,6463312.49999977,"2017-06-17",8717,7985,7241,14942,9782,7350,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1138",669412.50000001,6463337.49999977,"2017-06-17",8712,7998,7165,15069,9669,7385,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1141",669412.50000001,6463337.49999977,"2018-05-26",8278,7489,6878,13178,9352,7054,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1142",669412.50000001,6463337.49999977,"2018-05-10",8159,7393,6828,12503,9222,7138,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1143",669412.50000001,6463337.49999977,"2018-05-12",8655,8076,7278,15941,11260,8221,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1144",669412.50000001,6463337.49999977,"2018-05-28",8672,7959,7092,17143,11231,8164,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1145",669412.50000001,6463337.49999977,"2018-08-23",8181,7378,6701,12281,8128,6441,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1146",669412.50000001,6463362.49999977,"2018-05-26",8307,7585,6856,13904,9327,7099,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1147",669412.50000001,6463362.49999977,"2018-05-10",8164,7478,6800,13203,9252,7183,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1148",669412.50000001,6463362.49999977,"2018-05-12",8670,8056,7373,15401,11642,8391,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1151",669412.50000001,6463362.49999977,"2017-06-17",8710,8058,7231,15769,10156,7548,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1153",669412.50000001,6463362.49999977,"2018-08-23",8214,7454,6770,13111,8625,6577,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1154",669412.50000001,6463362.49999977,"2018-05-28",8679,8010,7166,17561,11018,8041,"LC08",45,0,0,0,0,1,0,0,0,0,0,0,0,0
"1155",669412.50000001,6463387.49999977,"2017-06-17",8731,8054,7146,14695,9827,7468,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1158",669412.50000001,6463387.49999977,"2018-05-10",8130,7390,6748,12005,8932,6968,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1159",669412.50000001,6463387.49999977,"2018-05-12",8577,7853,7308,14161,10686,8071,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1161",669412.50000001,6463387.49999977,"2018-05-26",8245,7511,6751,12972,9059,6850,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1162",669412.50000001,6463387.49999977,"2018-05-28",8616,7961,7157,16018,10725,7657,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1163",669412.50000001,6463387.49999977,"2018-08-23",8192,7414,6694,11935,8139,6454,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1164",669412.50000001,6463412.49999977,"2017-06-17",8660,7943,6989,14456,9190,7062,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1168",669412.50000001,6463412.49999977,"2018-05-10",8053,7286,6590,11517,8399,6634,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1169",669412.50000001,6463412.49999977,"2018-05-12",8482,7660,6881,12721,9545,7316,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1170",669412.50000001,6463412.49999977,"2018-05-26",8186,7435,6608,13016,8678,6665,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1171",669412.50000001,6463412.49999977,"2018-05-28",8550,7817,7003,13992,9655,7430,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1172",669412.50000001,6463412.49999977,"2018-08-23",8139,7309,6556,11286,7735,6200,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1174",669412.50000001,6463437.49999977,"2018-05-10",8053,7286,6590,11517,8399,6634,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1175",669412.50000001,6463437.49999977,"2018-05-12",8482,7660,6881,12721,9545,7316,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1177",669412.50000001,6463437.49999977,"2018-05-26",8186,7435,6608,13016,8678,6665,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1178",669412.50000001,6463437.49999977,"2018-05-28",8550,7817,7003,13992,9655,7430,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1179",669412.50000001,6463437.49999977,"2018-08-23",8139,7309,6556,11286,7735,6200,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1180",669412.50000001,6463437.49999977,"2017-06-17",8660,7943,6989,14456,9190,7062,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1183",669412.50000001,6463462.49999977,"2017-06-17",8636,7940,6944,15139,9491,7098,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1184",669412.50000001,6463462.49999977,"2018-08-23",8132,7352,6622,11522,8084,6397,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1185",669412.50000001,6463462.49999977,"2018-05-12",8408,7624,6813,12595,9160,7041,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1187",669412.50000001,6463462.49999977,"2018-05-28",8484,7781,6767,14471,9487,7085,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1188",669412.50000001,6463462.49999977,"2018-05-10",8107,7375,6686,11674,8785,6897,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1190",669412.50000001,6463462.49999977,"2018-05-26",8194,7468,6618,13570,8953,6822,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1191",669412.50000001,6463487.49999977,"2018-05-10",8178,7428,6939,11583,9229,7356,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1192",669412.50000001,6463487.49999977,"2018-05-12",8430,7652,6876,12503,9203,7162,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1193",669412.50000001,6463487.49999977,"2018-05-28",8499,7752,6857,14445,9393,7161,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1194",669412.50000001,6463487.49999977,"2018-08-23",8156,7355,6714,11174,8178,6459,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1196",669412.50000001,6463487.49999977,"2018-05-26",8239,7538,6772,13414,9310,7072,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1198",669412.50000001,6463487.49999977,"2017-06-17",8648,7998,7029,15008,9861,7278,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1202",669412.50000001,6463512.49999977,"2017-06-17",8639,7935,6961,14441,9295,7194,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1203",669412.50000001,6463512.49999977,"2018-05-10",8073,7282,6721,11187,8811,6973,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1204",669412.50000001,6463512.49999977,"2018-05-12",8609,7887,7224,13306,10591,7776,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1206",669412.50000001,6463512.49999977,"2018-05-26",8174,7436,6671,12885,9018,6828,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1207",669412.50000001,6463512.49999977,"2018-05-28",8611,7849,7029,14818,10425,8074,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1208",669412.50000001,6463512.49999977,"2018-08-23",8106,7307,6601,11178,7907,6400,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1209",669412.50000001,6463537.49999977,"2018-05-12",8602,7856,7404,13359,9932,8048,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1211",669412.50000001,6463537.49999977,"2018-05-26",8089,7281,6419,14027,8440,6473,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1212",669412.50000001,6463537.49999977,"2018-05-10",8018,7323,6516,12195,8393,6699,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1214",669412.50000001,6463537.49999977,"2017-06-17",8531,7749,6791,15174,8932,6714,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1216",669412.50000001,6463537.49999977,"2018-05-28",8690,7898,7354,14839,10029,7769,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1217",669412.50000001,6463537.49999977,"2018-08-23",8092,7238,6501,12762,7955,6180,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1219",669412.50000001,6463562.49999977,"2017-06-17",8499,7690,6674,15466,8847,6653,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1221",669412.50000001,6463562.49999977,"2018-05-28",8476,7712,6732,14477,9167,6829,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1222",669412.50000001,6463562.49999977,"2018-05-10",8008,7361,6515,12410,8626,6678,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1223",669412.50000001,6463562.49999977,"2018-05-12",8394,7649,6847,13028,9238,7014,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1225",669412.50000001,6463562.49999977,"2018-05-26",8047,7256,6340,14397,8466,6366,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1226",669412.50000001,6463562.49999977,"2018-08-23",8093,7261,6494,13010,8124,6247,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1227",669412.50000001,6463587.49999977,"2018-05-10",8008,7361,6515,12410,8626,6678,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1228",669412.50000001,6463587.49999977,"2018-05-12",8394,7649,6847,13028,9238,7014,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1230",669412.50000001,6463587.49999977,"2018-05-26",8047,7256,6340,14397,8466,6366,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1231",669412.50000001,6463587.49999977,"2018-05-28",8476,7712,6732,14477,9167,6829,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1232",669412.50000001,6463587.49999977,"2018-08-23",8093,7261,6494,13010,8124,6247,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1233",669412.50000001,6463587.49999977,"2017-06-17",8499,7690,6674,15466,8847,6653,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1237",669412.50000001,6463612.49999977,"2018-05-10",8045,7426,6583,12901,8930,6898,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1238",669412.50000001,6463612.49999977,"2018-05-12",8351,7533,6656,12621,8580,6715,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1239",669412.50000001,6463612.49999977,"2017-06-17",8504,7697,6673,16162,9068,6706,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1241",669412.50000001,6463612.49999977,"2018-05-28",8400,7522,6624,14088,8664,6664,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1242",669412.50000001,6463612.49999977,"2018-08-23",8080,7246,6498,13288,8191,6234,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1244",669412.50000001,6463612.49999977,"2018-05-26",8079,7261,6349,14861,8671,6489,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1245",669412.50000001,6463637.49999977,"2018-05-26",8096,7408,6389,16012,9286,6719,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1246",669412.50000001,6463637.49999977,"2018-05-28",8416,7599,6598,15061,9287,6804,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1247",669412.50000001,6463637.49999977,"2018-05-10",8098,7570,6744,13543,9778,7258,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1248",669412.50000001,6463637.49999977,"2018-05-12",8342,7515,6770,12391,9171,7126,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1251",669412.50000001,6463637.49999977,"2017-06-17",8556,7871,6746,17343,9716,7066,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1253",669412.50000001,6463637.49999977,"2018-08-23",8124,7347,6560,14126,8467,6439,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1254",669412.50000001,6463662.49999977,"2017-06-17",8522,7788,6710,17230,9577,6887,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1257",669412.50000001,6463662.49999977,"2018-05-26",8120,7362,6402,16148,9103,6719,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1258",669412.50000001,6463662.49999977,"2018-05-28",8439,7691,6675,16763,9853,7310,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1259",669412.50000001,6463662.49999977,"2018-08-23",8115,7333,6552,13971,8691,6472,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1260",669412.50000001,6463662.49999977,"2018-05-12",8374,7707,6799,14271,10140,7309,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1262",669412.50000001,6463662.49999977,"2018-05-10",8121,7574,6738,13857,9648,7330,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1264",669412.50000001,6463687.49999977,"2018-05-10",8119,7557,6863,13171,10372,7529,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1265",669412.50000001,6463687.49999977,"2018-05-12",8396,7784,6794,14692,9886,7252,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1267",669412.50000001,6463687.49999977,"2018-05-26",8112,7455,6532,15440,9738,6809,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1268",669412.50000001,6463687.49999977,"2018-05-28",8441,7659,6651,16439,9471,7035,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1269",669412.50000001,6463687.49999977,"2018-08-23",8173,7322,6674,12594,8449,6602,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1270",669412.50000001,6463687.49999977,"2017-06-17",8634,7954,6906,16684,9627,7269,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1273",669412.50000001,6463712.49999977,"2018-05-10",8312,7834,7106,14928,11037,8742,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1274",669412.50000001,6463712.49999977,"2018-05-12",8493,7815,7153,13957,11023,8398,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
"1276",669412.50000001,6463712.49999977,"2017-06-17",8631,7997,7025,17990,11414,7662,"LC08",999,0,0,0,0,0,0,0,0,0,0,1,0,0
